task_id,start_time,end_time,music,num_interruptions,workspace_volume,num_meetings,num_breaks,progress
800.0,1541290912122.0,1541290913073.0,0.0,8.0,0.12916192695868112,8.0,2.0,0.5721676541915803
801.0,1541290911615.0,1541290912015.0,1.0,8.0,1.0,4.0,1.0,0.1178341131031999
802.0,1541290911534.0,1541290910890.0,1.0,6.0,0.48752006823462934,9.0,7.0,0.17748618761585794
803.0,1541290911636.0,1541290911946.0,1.0,5.0,1.0,9.0,0.0,0.10136286618791472
804.0,1541290911203.0,1541290911804.0,0.0,7.0,1.0,6.0,2.0,0.46815609558851057
805.0,1541290911442.0,1541290912006.0,1.0,7.0,0.4964836213764705,10.0,6.0,0.030677594444622758
806.0,1541290911530.0,1541290911972.0,1.0,5.0,0.6945469127571839,5.0,0.0,0.2044899776026563
807.0,1541290912567.0,1541290913207.0,1.0,5.0,0.6321475699407989,9.0,2.0,0.22050813515425827
808.0,1541290912138.0,1541290913120.0,0.0,3.0,0.8101930600405812,7.0,0.0,0.336086862993819
809.0,1541290911888.0,1541290912491.0,1.0,12.0,0.6134269598735225,6.0,1.0,0.23607155629828347
810.0,1541290912981.0,1541290912815.0,1.0,6.0,0.43905192003238847,5.0,8.0,0.40833956600204857
811.0,1541290911335.0,1541290911851.0,0.0,10.0,0.6192996401203802,7.0,2.0,0.4604314280854407
812.0,1541290911772.0,1541290912267.0,1.0,8.0,1.0,3.0,2.0,0.3150226137167219
813.0,1541290912378.0,1541290912417.0,0.0,2.0,0.0,3.0,9.0,0.2191069820314061
814.0,1541290912203.0,1541290912407.0,1.0,0.0,0.0,7.0,9.0,0.4082281756181095
815.0,1541290911804.0,1541290912066.0,1.0,13.0,1.0,6.0,6.0,0.12339522367686101
816.0,1541290911392.0,1541290911615.0,1.0,6.0,0.6133942697196001,7.0,2.0,0.26569017227847
817.0,1541290912359.0,1541290912305.0,1.0,9.0,0.9144266759628771,4.0,1.0,0.2944422083727283
818.0,1541290911648.0,1541290912581.0,1.0,8.0,1.0,7.0,8.0,0.08651623211458855
819.0,1541290912665.0,1541290912991.0,1.0,2.0,1.0,9.0,2.0,0.09074836169776249
820.0,1541290912081.0,1541290912987.0,1.0,0.0,0.0,6.0,6.0,0.10552180868022142
821.0,1541290911995.0,1541290912174.0,0.0,6.0,0.7721720368174347,8.0,6.0,0.2838467038331085
822.0,1541290911584.0,1541290911801.0,0.0,6.0,0.5112671598080123,11.0,1.0,0.09061570304000177
823.0,1541290912485.0,1541290912523.0,1.0,10.0,0.0,1.0,2.0,0.36689857798967973
824.0,1541290911831.0,1541290912240.0,0.0,7.0,0.5176124967999384,5.0,8.0,0.10679827326649755
825.0,1541290911858.0,1541290912096.0,1.0,5.0,1.0,2.0,0.0,0.5694111393979389
826.0,1541290912265.0,1541290913321.0,0.0,6.0,0.43281536749339056,1.0,6.0,0.2322202106610238
827.0,1541290911852.0,1541290912536.0,1.0,9.0,1.0,11.0,4.0,0.41586466782085585
828.0,1541290911856.0,1541290912619.0,1.0,2.0,0.5490689516657573,5.0,4.0,0.041057838242532035
829.0,1541290912360.0,1541290913062.0,1.0,4.0,0.6315300982113956,6.0,0.0,0.049019263513941425
830.0,1541290912024.0,1541290911991.0,1.0,12.0,1.0,9.0,4.0,0.08619620407595774
831.0,1541290912066.0,1541290912276.0,1.0,10.0,0.45970865290421314,6.0,2.0,0.27479721331185225
832.0,1541290912166.0,1541290912722.0,1.0,7.0,0.9168477271172626,6.0,5.0,0.6080384382511472
833.0,1541290911809.0,1541290912693.0,0.0,3.0,1.0,2.0,2.0,0.05012980674240522
834.0,1541290911472.0,1541290912414.0,1.0,3.0,0.6337371690107794,2.0,4.0,0.1323856716506098
835.0,1541290911737.0,1541290912766.0,1.0,3.0,1.0,8.0,1.0,0.20224172024772652
836.0,1541290911685.0,1541290912298.0,1.0,5.0,0.0,5.0,3.0,0.1688457200886348
837.0,1541290911943.0,1541290912576.0,1.0,6.0,0.7108680530563388,4.0,7.0,0.20017975056939247
838.0,1541290911323.0,1541290911883.0,1.0,12.0,0.7719098616214795,6.0,0.0,0.3385239142056352
839.0,1541290911761.0,1541290913119.0,0.0,4.0,0.7027101940454205,8.0,3.0,0.11557751375993391
840.0,1541290912423.0,1541290913362.0,1.0,4.0,0.7913554794146784,2.0,2.0,0.30158069840224233
841.0,1541290911685.0,1541290911906.0,0.0,5.0,0.8677983101914672,7.0,2.0,0.3786478923046796
842.0,1541290912102.0,1541290912963.0,1.0,3.0,0.7962256225999004,7.0,6.0,0.5957909580345925
843.0,1541290911514.0,1541290912438.0,1.0,13.0,1.0,6.0,4.0,0.18799556192855668
844.0,1541290911486.0,1541290912118.0,1.0,4.0,0.6111080448233894,6.0,0.0,0.16911549547635446
845.0,1541290912096.0,1541290912674.0,1.0,4.0,1.0,10.0,5.0,0.5220954529076381
846.0,1541290911192.0,1541290911286.0,0.0,10.0,0.0,5.0,5.0,0.2244388457156699
847.0,1541290912246.0,1541290913088.0,1.0,8.0,0.7757865813878643,9.0,1.0,0.27270622699770025
848.0,1541290912023.0,1541290912588.0,0.0,1.0,1.0,8.0,4.0,0.15059316728836628
849.0,1541290912111.0,1541290912293.0,0.0,6.0,1.0,6.0,2.0,0.5387347261727073
850.0,1541290912228.0,1541290912634.0,1.0,5.0,0.4366750566759779,1.0,7.0,0.3138440646406066
851.0,1541290912006.0,1541290912304.0,0.0,9.0,0.11036901122522313,7.0,0.0,0.09330841633391113
852.0,1541290912107.0,1541290912688.0,0.0,6.0,0.9001279047600206,3.0,4.0,0.24443783913099226
853.0,1541290912076.0,1541290912872.0,1.0,5.0,1.0,4.0,4.0,0.13633276715110798
854.0,1541290912038.0,1541290913009.0,0.0,4.0,1.0,7.0,2.0,0.002133670558958245
855.0,1541290911858.0,1541290911634.0,0.0,6.0,0.5206189664673597,10.0,0.0,0.06360927434748598
856.0,1541290912359.0,1541290913466.0,0.0,6.0,0.4287762866329264,10.0,8.0,0.44518823682520237
857.0,1541290911554.0,1541290912339.0,1.0,7.0,0.029292488401929995,5.0,3.0,0.05403485667053032
858.0,1541290912555.0,1541290913626.0,1.0,10.0,0.9504239391354803,7.0,2.0,0.0054323615717060125
859.0,1541290911582.0,1541290912219.0,1.0,7.0,1.0,7.0,4.0,0.3851862523216297
860.0,1541290911926.0,1541290912951.0,1.0,3.0,1.0,8.0,2.0,0.11913557379960872
861.0,1541290912269.0,1541290913648.0,1.0,13.0,0.450811280705631,5.0,2.0,0.36663418966768085
862.0,1541290911400.0,1541290912488.0,0.0,4.0,0.9182991919579748,6.0,2.0,0.08356806191866697
863.0,1541290912085.0,1541290912837.0,0.0,3.0,0.4612598836092875,5.0,2.0,0.39280120587368444
864.0,1541290911953.0,1541290912498.0,0.0,8.0,0.2514575112956086,12.0,3.0,0.15457733648207797
865.0,1541290912214.0,1541290912158.0,1.0,7.0,1.0,4.0,3.0,0.34840431777734626
866.0,1541290912171.0,1541290911900.0,1.0,7.0,0.7306780228784248,7.0,3.0,0.018589584936161335
867.0,1541290911994.0,1541290912582.0,0.0,9.0,1.0,8.0,5.0,0.2681755412325258
868.0,1541290911827.0,1541290912649.0,0.0,9.0,0.051812835232106,5.0,4.0,0.30070824592567935
869.0,1541290911984.0,1541290912719.0,1.0,4.0,0.6741205935873995,2.0,0.0,0.03195924797857003
870.0,1541290911491.0,1541290911663.0,1.0,5.0,1.0,8.0,7.0,0.2600309028908248
871.0,1541290911204.0,1541290912080.0,1.0,8.0,0.21725771578678543,7.0,8.0,0.32796759785001783
872.0,1541290911843.0,1541290912353.0,0.0,6.0,0.48108461015894144,9.0,4.0,0.02206608271360691
873.0,1541290912423.0,1541290912823.0,1.0,10.0,0.7368356079126592,5.0,3.0,0.5326271840875334
874.0,1541290912356.0,1541290912900.0,0.0,10.0,0.6685210021822381,8.0,1.0,0.2100322863101266
875.0,1541290912882.0,1541290912870.0,1.0,7.0,1.0,12.0,6.0,0.2545271331953879
876.0,1541290912739.0,1541290913639.0,0.0,7.0,0.9614072735509944,4.0,5.0,0.3954573309286942
877.0,1541290911652.0,1541290912408.0,1.0,3.0,0.0,6.0,10.0,0.22174023300594675
878.0,1541290911341.0,1541290912044.0,1.0,5.0,0.6937109555214767,4.0,0.0,0.42571208095196544
879.0,1541290912192.0,1541290912670.0,1.0,6.0,0.9168709814486625,8.0,0.0,0.33320845045303127
880.0,1541290912407.0,1541290912970.0,1.0,5.0,1.0,12.0,4.0,0.3817195944298899
881.0,1541290911135.0,1541290912335.0,0.0,7.0,0.6185879926324234,10.0,0.0,0.1430465466422893
882.0,1541290912414.0,1541290912723.0,0.0,5.0,0.5196198974645354,8.0,0.0,0.0736135980969696
883.0,1541290911863.0,1541290912299.0,0.0,7.0,0.6961651944696045,4.0,2.0,0.07958836248016798
884.0,1541290911579.0,1541290912273.0,1.0,10.0,0.0,9.0,0.0,0.24028449308970734
885.0,1541290912074.0,1541290912049.0,1.0,6.0,0.9121099432304446,3.0,1.0,0.11263397453189267
886.0,1541290912149.0,1541290912451.0,1.0,6.0,1.0,5.0,0.0,0.17620769433066558
887.0,1541290911622.0,1541290912798.0,1.0,4.0,0.9502840161276613,14.0,5.0,0.2994938358703461
888.0,1541290911927.0,1541290912458.0,0.0,4.0,1.0,5.0,2.0,0.22900629770172387
889.0,1541290911538.0,1541290911915.0,1.0,7.0,0.733881129600928,10.0,0.0,0.1237489290522184
890.0,1541290910828.0,1541290910924.0,1.0,4.0,0.06956707912311688,10.0,2.0,0.1859179459216916
891.0,1541290911329.0,1541290910837.0,1.0,4.0,0.30159505041675855,9.0,3.0,0.27266571257880806
892.0,1541290911823.0,1541290911981.0,0.0,5.0,1.0,1.0,7.0,0.4393640149472957
893.0,1541290911755.0,1541290912488.0,0.0,13.0,1.0,9.0,6.0,0.3579371899561752
894.0,1541290911723.0,1541290912465.0,1.0,3.0,1.0,10.0,5.0,0.376069831941932
895.0,1541290911711.0,1541290912253.0,0.0,4.0,0.32882103645035776,7.0,3.0,0.5816010869236674
896.0,1541290912180.0,1541290913016.0,1.0,8.0,0.5961650685452103,6.0,4.0,0.16825999087939175
897.0,1541290911917.0,1541290912013.0,1.0,3.0,1.0,6.0,4.0,0.3049571924144942
898.0,1541290912243.0,1541290912401.0,1.0,4.0,0.37897342743569007,10.0,0.0,0.29129491445895694
899.0,1541290912242.0,1541290912985.0,0.0,0.0,0.9612258230273799,8.0,1.0,0.04857795149306335
900.0,1541290911468.0,1541290911245.0,0.0,2.0,0.2573120421180924,10.0,2.0,0.2837810129363668
901.0,1541290911876.0,1541290911415.0,1.0,5.0,0.42956745350104264,5.0,1.0,0.27669019960973257
902.0,1541290912186.0,1541290912502.0,1.0,6.0,0.893854647365861,2.0,8.0,0.16496310956069873
903.0,1541290911837.0,1541290912124.0,1.0,4.0,0.6463177515456403,5.0,0.0,0.12588288655619667
904.0,1541290911884.0,1541290912927.0,0.0,4.0,0.2563845136648987,3.0,1.0,0.4181276639954851
905.0,1541290912399.0,1541290913250.0,1.0,8.0,0.0,6.0,1.0,0.052138888469172
906.0,1541290912111.0,1541290912095.0,1.0,5.0,1.0,3.0,2.0,0.011598622066363029
907.0,1541290912432.0,1541290912749.0,0.0,5.0,0.0,6.0,4.0,0.2914488057169323
908.0,1541290911989.0,1541290913010.0,0.0,2.0,1.0,7.0,8.0,0.4425585382715767
909.0,1541290912135.0,1541290913242.0,1.0,11.0,0.0,9.0,6.0,0.06025603251551709
910.0,1541290912419.0,1541290912557.0,1.0,4.0,0.1395797776705071,11.0,2.0,0.15801039775314346
911.0,1541290912414.0,1541290912843.0,1.0,5.0,1.0,12.0,3.0,0.08635577775425468
912.0,1541290911824.0,1541290912571.0,0.0,14.0,1.0,5.0,6.0,0.1938229210119936
913.0,1541290911499.0,1541290912104.0,0.0,7.0,1.0,10.0,1.0,0.4081387771583176
914.0,1541290911994.0,1541290912663.0,1.0,1.0,0.3172065448759557,5.0,1.0,0.17701373516645225
915.0,1541290912661.0,1541290913180.0,1.0,2.0,0.0,9.0,0.0,0.17930818999674036
916.0,1541290911246.0,1541290911595.0,1.0,8.0,1.0,6.0,8.0,0.3622589323730132
917.0,1541290911548.0,1541290911729.0,1.0,13.0,1.0,12.0,0.0,0.25581051452459513
918.0,1541290912487.0,1541290912777.0,1.0,4.0,1.0,3.0,3.0,0.4528396530149388
919.0,1541290912088.0,1541290912097.0,1.0,4.0,1.0,2.0,4.0,0.17244999795864518
920.0,1541290912153.0,1541290912207.0,1.0,6.0,0.7633540602894193,6.0,3.0,0.16439244047285104
921.0,1541290912353.0,1541290913168.0,0.0,3.0,0.0,4.0,7.0,0.1513232780268814
922.0,1541290912057.0,1541290912446.0,0.0,5.0,0.30799390407002647,1.0,1.0,0.2938574191749137
923.0,1541290911574.0,1541290912042.0,0.0,7.0,0.8012384451376103,5.0,2.0,0.3615758041258662
924.0,1541290911978.0,1541290912684.0,1.0,8.0,0.19003864656013003,8.0,2.0,0.23369983628397456
925.0,1541290912268.0,1541290912202.0,1.0,2.0,0.0,3.0,1.0,0.28614379355374353
926.0,1541290912254.0,1541290913311.0,1.0,6.0,1.0,5.0,6.0,0.2371009280575972
927.0,1541290911748.0,1541290911937.0,0.0,5.0,0.0,8.0,0.0,0.2648298945179766
928.0,1541290912103.0,1541290912794.0,0.0,6.0,0.5452244930606683,7.0,10.0,0.002329437959301933
929.0,1541290912508.0,1541290913853.0,1.0,5.0,0.9846740986019029,8.0,1.0,0.12134253989344065
930.0,1541290912131.0,1541290911770.0,0.0,11.0,0.3067215902608148,10.0,3.0,0.0626171648618774
931.0,1541290911468.0,1541290911782.0,0.0,10.0,0.4965401110715043,6.0,1.0,0.5785278521478874
932.0,1541290912198.0,1541290913069.0,0.0,11.0,0.8132267485437148,4.0,2.0,0.6529469345244476
933.0,1541290911987.0,1541290912891.0,0.0,5.0,0.5670999196908062,0.0,1.0,0.022560088185581306
934.0,1541290911661.0,1541290912535.0,0.0,4.0,0.6578384220831326,6.0,1.0,0.02580817605455682
935.0,1541290912273.0,1541290912730.0,1.0,3.0,0.42287401347675496,3.0,2.0,0.18389104615309299
936.0,1541290911979.0,1541290912353.0,0.0,11.0,0.8906670480293137,8.0,4.0,0.7441383754603443
937.0,1541290912493.0,1541290912829.0,1.0,6.0,0.9992495369060684,13.0,1.0,0.26418625655695405
938.0,1541290912032.0,1541290911941.0,1.0,8.0,0.761710947673477,6.0,8.0,0.1785452658759872
939.0,1541290911834.0,1541290912223.0,1.0,0.0,0.2196560434168895,7.0,5.0,0.2432567176328036
940.0,1541290912353.0,1541290912826.0,1.0,8.0,0.0,7.0,3.0,0.6319670686493812
941.0,1541290911913.0,1541290912325.0,1.0,5.0,1.0,0.0,0.0,0.1386032800745087
942.0,1541290911495.0,1541290912142.0,0.0,6.0,0.31659893450442594,8.0,3.0,0.05495379193159722
943.0,1541290912385.0,1541290912975.0,1.0,7.0,0.7340280627922275,8.0,7.0,0.6199431068074803
944.0,1541290911701.0,1541290912116.0,1.0,3.0,1.0,5.0,2.0,0.685674989391805
945.0,1541290911497.0,1541290911923.0,1.0,8.0,0.8135298598232921,6.0,4.0,0.24828195881521495
946.0,1541290911869.0,1541290911727.0,1.0,4.0,1.0,8.0,1.0,0.20606025204570613
947.0,1541290912752.0,1541290913194.0,1.0,9.0,0.7944926035219536,10.0,1.0,0.36127017751622464
948.0,1541290911491.0,1541290911942.0,1.0,1.0,0.20963033747347753,8.0,3.0,0.1371506790786411
949.0,1541290912213.0,1541290912345.0,1.0,6.0,1.0,8.0,5.0,0.42054275273025765
950.0,1541290911618.0,1541290911714.0,1.0,3.0,0.3145726776871482,9.0,4.0,0.5287233214117184
951.0,1541290912205.0,1541290912738.0,1.0,11.0,0.9144846045280529,5.0,3.0,0.030794737654653265
952.0,1541290911741.0,1541290912360.0,0.0,7.0,0.8202239231533346,11.0,3.0,0.13380017716358913
953.0,1541290911971.0,1541290912315.0,1.0,8.0,1.0,11.0,6.0,0.02750126909978881
954.0,1541290912648.0,1541290913860.0,1.0,7.0,1.0,6.0,5.0,0.2750107496342471
955.0,1541290911941.0,1541290913028.0,1.0,8.0,0.21581481775397365,10.0,2.0,0.12631726766647283
956.0,1541290912240.0,1541290913012.0,0.0,3.0,0.9869610390935063,5.0,4.0,0.3112404309867495
957.0,1541290911978.0,1541290913042.0,1.0,4.0,1.0,11.0,2.0,0.22389438348830826
958.0,1541290912981.0,1541290913783.0,0.0,8.0,1.0,11.0,5.0,0.1882222747291374
959.0,1541290912032.0,1541290913249.0,1.0,5.0,1.0,9.0,3.0,0.29671857186476597
960.0,1541290911579.0,1541290912217.0,1.0,9.0,0.6372447431704344,9.0,5.0,0.25106608547658027
961.0,1541290913224.0,1541290913573.0,1.0,4.0,1.0,3.0,4.0,0.000669152971580711
962.0,1541290911897.0,1541290911835.0,1.0,9.0,0.05300448243813083,9.0,3.0,0.1955156135256027
963.0,1541290911965.0,1541290912054.0,1.0,7.0,0.31050106996197613,7.0,10.0,0.6466621704054267
964.0,1541290912299.0,1541290913224.0,1.0,4.0,0.21480718314629071,7.0,3.0,0.1658798465837607
965.0,1541290912223.0,1541290912899.0,1.0,8.0,0.4031478328934414,8.0,4.0,0.14585440688873957
966.0,1541290912728.0,1541290912893.0,1.0,6.0,1.0,13.0,1.0,0.065136357327745
967.0,1541290911830.0,1541290911566.0,1.0,2.0,1.0,12.0,0.0,0.30769695440062694
968.0,1541290911857.0,1541290912751.0,1.0,4.0,1.0,10.0,2.0,0.3632691767164956
969.0,1541290911820.0,1541290912679.0,1.0,8.0,1.0,4.0,7.0,0.6427629310266246
970.0,1541290912683.0,1541290913122.0,1.0,10.0,0.3503888804479646,10.0,7.0,0.4093747802817942
971.0,1541290912614.0,1541290912993.0,0.0,7.0,0.885806937816567,5.0,5.0,0.008945364411741125
972.0,1541290911937.0,1541290912489.0,0.0,7.0,0.6466162363505299,10.0,5.0,0.23026558638151692
973.0,1541290912329.0,1541290913131.0,1.0,5.0,1.0,2.0,3.0,0.058298664445448733
974.0,1541290911771.0,1541290912461.0,1.0,10.0,0.6025303616578488,9.0,10.0,0.07921997804864955
975.0,1541290911547.0,1541290912027.0,1.0,7.0,0.39473413655632145,6.0,1.0,0.2340931642212962
976.0,1541290912109.0,1541290912546.0,1.0,8.0,0.0,2.0,2.0,0.32121521948042403
977.0,1541290911200.0,1541290911597.0,1.0,6.0,0.5595528558861125,4.0,3.0,0.2101694215131576
978.0,1541290911864.0,1541290912368.0,0.0,13.0,0.2807146429195399,5.0,3.0,0.11666493593761378
979.0,1541290912003.0,1541290912461.0,1.0,10.0,0.0,10.0,1.0,0.30369132573146096
980.0,1541290912028.0,1541290912639.0,1.0,7.0,0.9329536944945434,7.0,1.0,0.1349513301069603
981.0,1541290911406.0,1541290911777.0,1.0,5.0,1.0,10.0,2.0,0.011578749079852763
982.0,1541290913364.0,1541290913466.0,0.0,5.0,1.0,5.0,1.0,0.2323833636315855
983.0,1541290912380.0,1541290913027.0,0.0,9.0,0.0,8.0,1.0,0.47515890833807917
984.0,1541290912257.0,1541290913535.0,1.0,12.0,0.23975259829536288,8.0,6.0,0.3085501861729179
985.0,1541290912386.0,1541290911961.0,0.0,7.0,0.573539591388982,7.0,5.0,0.16761898374800455
986.0,1541290912266.0,1541290911959.0,1.0,8.0,0.44513851952172295,4.0,2.0,0.32512901408552264
987.0,1541290911425.0,1541290912101.0,1.0,9.0,1.0,0.0,2.0,0.5487585803905561
988.0,1541290912046.0,1541290912603.0,0.0,12.0,0.41334610479118605,5.0,5.0,0.2011627425641107
989.0,1541290912705.0,1541290913029.0,1.0,7.0,0.9776966194189878,5.0,5.0,0.22567794608471115
990.0,1541290911496.0,1541290911334.0,0.0,4.0,0.6942801807159377,1.0,13.0,0.5257879453953987
991.0,1541290912108.0,1541290913667.0,1.0,13.0,0.39157230903224516,9.0,0.0,0.4411636770561886
992.0,1541290911994.0,1541290912844.0,1.0,6.0,0.3148172978873021,10.0,6.0,0.3980973302421633
993.0,1541290912212.0,1541290913317.0,0.0,7.0,0.0,8.0,0.0,0.23102502900105398
994.0,1541290912284.0,1541290912467.0,1.0,4.0,1.0,3.0,4.0,0.24418241273588903
995.0,1541290912635.0,1541290912946.0,1.0,1.0,0.7609660214035756,6.0,5.0,0.2467155778476232
996.0,1541290913138.0,1541290914010.0,1.0,10.0,0.8805518726274404,2.0,2.0,0.07279427745015019
997.0,1541290912092.0,1541290912334.0,0.0,4.0,0.9003877009886674,6.0,5.0,0.14823019645184637
998.0,1541290912005.0,1541290912731.0,0.0,3.0,0.6478794442867344,10.0,0.0,0.3454494260401938
999.0,1541290911856.0,1541290912711.0,0.0,6.0,0.8185580321620224,7.0,0.0,0.15515687795363034
